"","X01001005.5","X01010010.0","X01020013.K","X01020017.2","X01020018.0","X01021007.0","X01030003.7","X01050007.9","X01051003.1","X01080001.3","X01201005.2","X01202009.0","X01202010.4","X01202012.0","X01211006.5","X01300004.2","X01310018.7","X01310019.5","X01310020.9","X01310021.7","X01310022.5","X01410011.3","X01410012.1","X01502006.7","X01700008.K","X01700009.8","X01700010.1","X01730018.0","X01740002.9","X02000001.5","X02020001.4","X02020002.2","X02101003.0","X02103007.4","X02103008.2","X02103009.0","X02103010.4","X02104008.8","X02104009.6","X02104010.K","X02105015.6","X02105016.4","X02105017.2","X02105018.0","X02105021.0","X02105022.9","X02110013.7","X02112008.1","X02112009.K","X02113005.2","X02500016.1","X02500019.6","X02500020.K","X02510006.9","X02660001.4","X02700001.0","X02710002.3","X02710003.1","X02810001.9","X02941001.1","X02942001.7","X02960001.5","X03414002.2","X03430006.2","X03430007.0","X03450004.5","X03701001.4","X03802005.6","X03802006.4","X03804005.7","X03806002.3","X03815004.9","X03820004.6","X03823002.6","X03823004.2","X03825004.3","X03826003.0","X04120001.4","X04301005.0","X04302001.3","X04302014.5","X04308001.6","X04308003.2","X04311005.5","X04321001.7","X04323007.7","X04335002.1","X04400002.4","X04502004.5","X04502005.3","X04506007.1","X04511003.6","X04511004.4","X04513004.5","X04520006.K","X04523004.K","X04530001.3","X04531002.7","X04535001.0","X04537003.8","X04540006.9","X04551004.2","X04557001.0","X04700002.5","X04710001.1","X04722001.7","X04723001.2","X04726003.5","X04810003.1","X04902002.3","X05200006.8","X05410006.K","X05426004.0","X05427006.2","X05427007.0","X05510002.0","X05701005.3","X05701008.8","X05703008.9","X05711003.1","X05716005.5","X05720003.0","X05730012.4","X05730015.9","X05732002.8","X05733001.5","X05733008.2","X05740005.6","X05744002.3","X06011003.4","X06013005.1","X06015003.6","X06034003.K","X06036001.4","X06130001.5","X06130002.3","X06132002.4","X07116005.K","X07314002.1","X07321002.K","X07331002.4","X07337002.7","X07345001.2","X07352003.7","X07355007.6","X07357003.4","X07358007.2","X07378002.0","X07378003.9","X07381002.7","X07381003.5","X08105003.1","X08105004.K","X08113001.9","X08130006.2","X08301001.0","X08304004.1","X08318002.1","X08350002.6","X08351003.K","X08353001.4","X08358002.K","X08358003.8","X08358005.4","X08822008.0","X09105002.1","X09113003.3","X09120002.3","X09120003.1","X09124001.7","X09129005.7","X09129006.5","X09130001.K","X09135003.3","X09153001.5","X09401001.2","X09403001.3","X09412002.0","X09412003.9","X09417002.8","X09420002.4","X09423001.2","X09438001.4","X10100002.8","X10106002.0","X10123006.6","X10134002.3","X10307001.5","X10322002.5","X10350001.K","X10360002.2","X10410005.8","X10432004.K","X10901002.2","X10901003.0","X11031001.3","X11041001.8","X11043001.9","X11120001.7","X11140001.6","X11143003.9","X11147003.0","X11300001.5","X11302002.4","X11304001.7","X11307002.1","X11316003.9","X11316004.7","X11317005.0","X11342002.2","X11511001.2","X11513001.3","X11521002.5","X11523001.8","X11536003.5","X11536004.3","X11700001.K","X11701002.3","X11702000.2","X11704001.1","X11711000.1","X12125001.2","X12283001.2","X12283004.7","X12284006.9","X12284010.7","X12286001.9","X12293001.7","X12403000.5","X12448001.9","X12449001.4","X12452001.0","X12452002.9","X12540001.9","X12586004.4","X12620000.5","X12622002.2","X12680001.0","X12806004.9","X12806005.7","X12809001.0","X12815001.3","X12863001.5","X12873001.K","X12876002.4","X12876003.2","X01000005.K","X01020016.4","X01021002.K","X01041003.7","X01300010.7","X01410013.K","X01502007.5","X01610004.8","X01720006.2","X01730007.5","X01730017.2","X01730020.2","X01740001.0","X01750003.1","X01770002.2","X01820001.5","X02104002.9","X02105020.2","X02105037.7","X02113001.K","X02210002.5","X02240003.7","X02240004.5","X02240005.3","X02300000.8","X02450000.4","X02500025.0","X02500026.9","X02500027.7","X02500028.5","X02650002.8","X02760000.K","X02900001.8","X02943002.0","X03023000.0","X03210001.5","X03414001.4","X03441001.1","X03802001.3","X03804007.3","X03814003.5","X03940001.4","X04314008.6","X05100003.K","X05401003.6","X05403002.9","X05404001.6","X05410002.7","X05414001.0","X05500003.4","X05510001.2","X05510005.5","X05530002.K","X05530005.4","X05702001.6","X05702011.3","X05704004.1","X05704006.8","X05705001.2","X05706001.8","X05706003.4","X05710001.K","X05716001.2","X05721001.K","X05721017.6","X05722001.5","X05722002.3","X05730016.7","X05730039.6","X05733007.4","X05745001.0","X05748003.3","X06000003.4","X06000004.2","X06001000.5","X06003001.4","X06003004.9","X06011001.8","X06013001.9","X06019005.4","X06023000.5","X06028001.0","X06056003.K","X06120001.0","X06130003.1","X07104005.4","X07118003.4","X07120002.7","X07210001.8","X07301000.4","X07301001.2","X07303000.5","X07306001.K","X07317005.2","X07320002.4","X07320003.2","X07340002.3","X07353001.6","X07379002.6","X07384002.3","X08106003.7","X08124004.3","X08133003.4","X08135004.3","X08142001.7","X08307002.1","X08312002.9","X08313002.4","X08316002.0","X08317004.2","X08332002.8","X08410001.3","X09400000.9","X10113003.7","X10123004.K","X10141001.3","X10312001.2","X10344003.3","X10355003.3","X10425001.7","X10451000.0","X10512000.1","X10523001.K","X10610001.2","X10683003.7","X11023002.8","X11180000.6","X11420000.K","X11440000.9","X11505001.K","X11517002.3","X11521005.K","X11523002.6","X11532000.9","X11540000.2","X11541000.8","X11546001.3","X11706000.4","X11800000.5","X12000000.4","X12080001.9","X12210000.6","X12271000.9","X12280004.0","X12288000.1","X12449002.2","X12582003.4","X12586006.0","X12586009.5","X12586010.9","X12802001.2","X12821000.8","X12825003.4","X12878002.5","X12879000.4","X12930001.9","X12930004.3","X12930005.1","X01041004.5","X01200002.2","X01201010.9","X01300008.5","X01730019.9","X02105014.8","X03340001.2","X03604001.7","X04311004.7","X04314002.7","X04320003.8","X04531003.5","X04532006.5","X04711003.3","X04711004.1","X04721001.1","X04723002.0","X04732001.1","X04820001.K","X05100005.6","X05110003.4","X05111002.1","X05211003.3","X05403006.1","X05410008.6","X05530003.8","X05707003.K","X05710007.9","X05737002.5","X05744003.1","X06013008.6","X06016004.K","X06018010.5","X06055003.4","X07103003.2","X07106007.1","X07336003.K","X07340003.1","X07359005.1","X07371002.2","X07373004.K","X07374004.5","X08117002.9","X08117009.6","X08130004.6","X08210002.4","X08320001.4","X09101001.1","X09131002.3","X09420004.0","X09439001.K","X10372001.K","X10401002.4","X10410004.K","X10423000.8","X11144002.6","X11318002.1","X11503001.9","X12273000.K","X12400001.7","X12586001.K","X01042002.4","X01200003.0","X02104007.K","X03431004.1","X03823003.4","X04306002.3","X04313003.K","X04314003.5","X04551005.0","X04610001.8","X04902003.1","X05100006.4","X05101005.1","X05101006.K","X05111001.3","X05111004.8","X05120003.9","X05120004.7","X05210002.K","X05211004.1","X05220007.5","X05414004.5","X05414005.3","X05415004.0","X05421005.1","X05422002.2","X05427008.9","X05520002.5","X05733006.6","X05733010.4","X05741002.7","X05800002.7","X06027003.1","X07121003.0","X07332003.8","X07342002.4","X07350006.0","X07358008.0","X07370001.9","X07373003.1","X07376002.K","X08118003.2","X08118004.0","X08123004.8","X08124005.1","X08135003.5","X08220005.3","X08330002.7","X09102003.3","X09104003.4","X09112000.3","X09122001.6","X09129002.2","X09433003.3","X10106003.9","X10130001.3","X10137002.K","X10305002.2","X12288003.6","X12582002.6","X12640001.2","X12803000.K","X12820002.9","X01010007.0","X01201011.7","X01502009.1","X03430003.8","X04311003.9","X04501003.1","X04503003.2","X04512002.3","X04513003.7","X04522003.6","X04540005.0","X04552002.1","X04554003.0","X04555001.K","X04703003.K","X04713004.2","X04716005.7","X04721002.K","X04730004.5","X04900002.2","X04900003.0","X06006001.0","X06012003.K","X06040001.6","X06042004.1","X06044001.8","X08000000.6","X08118007.5","X08122002.6","X08122003.4","X08134006.4","X08220006.1","X08317003.4","X08358004.6","X08520000.3","X08930000.2","X09101003.8","X09404002.7","X10323002.0","X10355001.7","X10405004.2","X10710001.6"
"01/1990",7.92692307692308,1.29032258064516,NA,7.80645161290323,5.5,NA,NA,NA,NA,NA,NA,0.235483870967742,5.29032258064516,NA,NA,NA,NA,14.8133333333333,NA,NA,14.4935483870968,NA,8.90322580645161,NA,NA,NA,NA,-2.99032258064516,NA,NA,NA,NA,NA,NA,5.00967741935484,NA,NA,NA,2.38709677419355,NA,1.93870967741935,NA,NA,NA,3.3741935483871,NA,NA,NA,14.1,9.16129032258065,NA,NA,11.1548387096774,NA,NA,NA,7.35161290322581,NA,NA,NA,12.2833333333333,NA,NA,13.8129032258065,12.4451612903226,11.3709677419355,13.5322580645161,15.3870967741935,NA,NA,NA,NA,14.4129032258065,NA,NA,NA,NA,13.2129032258065,6.95161290322581,NA,12.3677419354839,NA,12.5032258064516,13.1483870967742,NA,NA,NA,NA,NA,10.6967741935484,12.8806451612903,11.3133333333333,NA,13.0354838709677,NA,NA,NA,NA,14.3064516129032,NA,12.8645161290323,NA,NA,NA,11.9483870967742,NA,NA,11.8032258064516,10.1354838709677,13.1064516129032,11.8806451612903,14.2677419354839,10.4193548387097,11.5161290322581,12.2354838709677,10.0806451612903,NA,NA,9.29677419354839,9.76129032258065,9.39666666666667,NA,13.5774193548387,NA,NA,NA,10.958064516129,10.4290322580645,10.9967741935484,10.9516129032258,NA,11.8548387096774,12.8,NA,NA,NA,NA,8.22258064516129,NA,NA,10.0193548387097,NA,11.5838709677419,NA,10.058064516129,NA,NA,11.8,11.3483870967742,NA,11.5096774193548,NA,10.3774193548387,10.5225806451613,8.5258064516129,9.15,NA,8.17741935483871,5.96333333333333,NA,NA,NA,11.9806451612903,NA,NA,10.0935483870968,NA,NA,5.30333333333333,NA,NA,NA,NA,NA,5.79032258064516,3.31612903225806,NA,NA,5.91935483870968,NA,9.91666666666667,NA,3.29677419354839,NA,NA,NA,NA,NA,NA,NA,7.9258064516129,NA,NA,NA,NA,NA,NA,NA,9.03225806451613,4.05806451612903,NA,8.73333333333333,NA,NA,8.25483870967742,4.90322580645161,8.01290322580645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.43870967741935,5.96451612903226,NA,NA,NA,NA,NA,NA,5.63225806451613,NA,NA,NA,5.54137931034483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"02/1990",-5.75,-0.464285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.353571428571429,4.13214285714286,NA,NA,NA,NA,15.7740740740741,NA,NA,15.0785714285714,NA,8.82083333333333,NA,NA,NA,NA,-5.81904761904762,NA,NA,NA,NA,NA,NA,3.7,NA,NA,NA,1.01071428571429,NA,1.28571428571429,NA,NA,NA,3.35357142857143,NA,NA,NA,12.6642857142857,NA,NA,NA,9.98571428571429,NA,NA,NA,4.92962962962963,NA,NA,NA,11.725,NA,NA,13.2571428571429,11.5464285714286,9.74642857142857,12.9214285714286,14.3678571428571,NA,NA,NA,NA,13.6357142857143,NA,NA,NA,NA,13.6107142857143,12.0785714285714,NA,12.0785714285714,NA,12.1785714285714,12.2428571428571,NA,NA,NA,NA,NA,9.91428571428571,13.0071428571429,9.96428571428571,NA,14.1607142857143,NA,NA,NA,NA,13.7678571428571,NA,12.5428571428571,NA,NA,NA,9.83214285714286,NA,NA,11.6857142857143,9.99285714285714,12.8285714285714,11.0142857142857,13.125,11.1785714285714,11.6714285714286,12.5428571428571,10.5928571428571,NA,NA,9.61428571428571,9.87142857142857,8.69285714285714,NA,13.1785714285714,NA,NA,NA,10.8642857142857,11.0142857142857,11.4285714285714,11.05,NA,11.975,12.2107142857143,NA,NA,NA,NA,8.80714285714286,NA,NA,10.1928571428571,NA,10.85,NA,10.2142857142857,NA,NA,10.9071428571429,11.5642857142857,NA,10.7714285714286,NA,9.63571428571429,10.9285714285714,9.00714285714286,9.31071428571429,NA,8.725,7.23571428571429,NA,NA,NA,12.2035714285714,NA,NA,10.9571428571429,NA,NA,6.42857142857143,NA,NA,NA,NA,NA,4.125,3.58571428571429,NA,NA,5.71428571428571,NA,10.8535714285714,NA,3.8,NA,NA,NA,NA,NA,NA,NA,7.48571428571429,NA,NA,NA,NA,NA,NA,NA,9.06666666666667,5.72857142857143,NA,10.1714285714286,NA,NA,9.29285714285714,6.02857142857143,9.34285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.77777777777778,7.11428571428571,NA,NA,NA,NA,NA,NA,6.18571428571429,NA,NA,NA,6.51111111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"03/1990",-3.15172413793103,1.08064516129032,NA,NA,6.30434782608696,NA,NA,NA,NA,NA,NA,0.590322580645161,5.52258064516129,NA,NA,NA,NA,15.2,NA,NA,17.341935483871,NA,9.36774193548387,NA,NA,NA,NA,-2.49677419354839,NA,NA,NA,NA,NA,NA,4.78709677419355,NA,NA,NA,1.24193548387097,NA,1.17096774193548,NA,NA,NA,1.64838709677419,NA,NA,NA,13.1709677419355,NA,8.33225806451613,NA,9.98387096774194,NA,NA,NA,5.00967741935484,NA,NA,NA,12.241935483871,NA,NA,11.7290322580645,10.9903225806452,9.73548387096774,11.058064516129,13.9129032258065,NA,NA,NA,NA,11.9466666666667,NA,NA,12.2064516129032,NA,12.1967741935484,4.40645161290323,NA,9.69354838709677,NA,11.4709677419355,11.3354838709677,NA,NA,NA,NA,NA,8.41290322580645,11.458064516129,11.5935483870968,NA,12.1483870967742,NA,NA,NA,NA,12.7387096774194,NA,11.0838709677419,NA,NA,NA,8.05161290322581,NA,NA,10.1774193548387,8.91935483870968,11.2774193548387,9.98064516129032,10.4935483870968,9.36129032258065,9.31935483870968,10.4193548387097,9.28064516129032,NA,NA,7.03870967741936,6.8,7.08,NA,11.4870967741935,NA,NA,NA,7.26774193548387,7.79032258064516,8.82258064516129,7.88387096774194,NA,8.69032258064516,9.25806451612903,NA,NA,NA,NA,5.01935483870968,NA,NA,6.86129032258065,NA,8.46451612903226,NA,7.32903225806452,NA,NA,8.73225806451613,9.1741935483871,NA,7.82903225806452,NA,7.43870967741935,8.24838709677419,7.34516129032258,7.30645161290323,NA,5.24838709677419,3.59354838709677,NA,NA,NA,10.7161290322581,NA,NA,8.79354838709677,NA,NA,3.50645161290323,NA,NA,NA,NA,NA,3.96451612903226,1.71612903225806,NA,NA,5.57096774193548,NA,9.05161290322581,NA,3.03870967741935,NA,NA,NA,NA,NA,NA,NA,5.64838709677419,NA,NA,NA,NA,NA,NA,NA,7.40322580645161,2.21290322580645,NA,7.032,NA,NA,6.60967741935484,2.8741935483871,6.39032258064516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.75161290322581,5.51935483870968,NA,NA,NA,NA,NA,NA,5.27096774193548,NA,NA,NA,5.30666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04/1990",NA,-1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.65333333333333,NA,NA,NA,NA,10.9,NA,NA,15.4366666666667,NA,6.95185185185185,NA,NA,NA,NA,-6.11666666666667,NA,NA,NA,NA,NA,NA,2.2,NA,NA,NA,-1.43666666666667,NA,-0.843333333333333,NA,NA,NA,0.543333333333333,NA,NA,NA,11.9533333333333,NA,5.82333333333333,NA,6.98333333333333,NA,NA,NA,1.21,NA,NA,NA,9.26333333333333,NA,NA,10.0133333333333,5.93,8.83,9.01333333333333,11.23,NA,NA,NA,NA,10.26,NA,NA,12.2866666666667,NA,10.5033333333333,1.48,NA,6.34,NA,9.37333333333333,9.02333333333333,NA,NA,NA,NA,NA,5.79,10.8233333333333,9.26666666666667,NA,9.8,NA,NA,NA,NA,10.1166666666667,NA,10.12,NA,NA,NA,6.23,NA,NA,9.42,8.76666666666667,10.35,8.55666666666667,8.6,8.96333333333333,9.80666666666667,10.2,7.61,NA,NA,4.76333333333333,5.89666666666667,5.50333333333333,NA,9.28333333333333,NA,NA,NA,6.37333333333333,7.96,8.71666666666667,7.12333333333333,NA,8.76,8.68666666666667,NA,NA,NA,NA,6.31666666666667,NA,NA,6.61333333333333,NA,8.05666666666667,NA,7.36333333333333,NA,NA,8.03666666666667,9.11333333333333,NA,7.74666666666667,NA,6.61333333333333,8.25666666666667,5.67,3.44137931034483,NA,5.86,2.73666666666667,NA,NA,NA,7.83333333333333,NA,NA,6.93,NA,NA,1.66,NA,NA,NA,NA,NA,2.42,2.21333333333333,NA,NA,5.21666666666667,NA,7.67,NA,3.76,NA,NA,NA,NA,NA,NA,NA,5.56666666666667,NA,NA,NA,NA,NA,NA,NA,4.01666666666667,-0.966666666666667,NA,3.23703703703704,NA,NA,2.97,-0.421428571428571,3.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.66333333333333,3.12333333333333,NA,NA,NA,NA,NA,NA,1.75333333333333,NA,NA,NA,2.01071428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
